Date,Month,Day of week,season,Deaths,Temp,RelHumid,O3,SO2,NO2,CO
6/26/1990,6,3,3,76,82.375,34.1875,8.0575,1.9891,2.6254,-92.3996
6/27/1990,6,4,3,106,76.5,38.5625,3.6904,0.7919,-5.7025,-630.6
6/28/1990,6,5,3,101,69.8125,64.9375,15.0058,1.3359,2.4459,-355.4
6/29/1990,6,6,3,69,67.1875,80,4.1753,-1.3159,-5.6631,-668.4
6/30/1990,6,7,3,76,68.125,79.5,12.505,-0.2307,-3.6135,-525
7/1/1990,7,1,3,63,68.5625,77.5,21.0194,-0.7868,-3.1187,-574.3
7/2/1990,7,2,3,68,71.375,66.125,11.6,-0.26,-1.5136,-630.3
7/3/1990,7,3,3,68,68.625,70.8125,8.0959,0.3788,-3.3282,-724.8
7/4/1990,7,4,3,74,71.375,56.25,11.4158,-0.1556,-8.566,-815
7/5/1990,7,5,3,72,72.5,60.25,5.4879,-0.3907,-5.4348,-671.6
7/6/1990,7,6,3,78,71.4375,68.6875,12.3942,-0.5631,-5.0698,-718.1
7/7/1990,7,7,3,60,67.4375,76,8.4833,-2.4994,-16.3562,-990.8
7/8/1990,7,1,3,58,67.1875,74.4375,8.2867,-2.1913,-18.1502,-1123.4
7/9/1990,7,2,3,62,68.4375,75.75,7.8234,-1.2339,-3.3668,-645.7
7/10/1990,7,3,3,63,74.625,57.625,8.535,-0.1317,8.6538,-189.8
7/11/1990,7,4,3,53,75.625,64.4375,8.8316,1.1286,5.2174,-476.7
7/12/1990,7,5,3,65,74.875,75.9375,8.5191,-0.9622,1.5167,-472.3
7/13/1990,7,6,3,62,75.875,74.5625,13.8533,0.5046,5.0855,-262.5
7/14/1990,7,7,3,78,73.875,75.875,13.1232,-0.5069,-5.4132,-596.4
7/15/1990,7,1,3,65,71.3125,78.6875,4.7222,-1.6741,-17.1271,-1025.9
7/16/1990,7,2,3,78,71.75,77.125,-2.3162,-1.9757,-14.4813,-983
7/17/1990,7,3,3,71,72.8125,75.625,4.5665,-0.2985,-9.222,-801.3
7/18/1990,7,4,3,66,74.4375,69.125,6.618,-1.4535,-3.7926,-626.5
7/19/1990,7,5,3,51,75.4375,65.9375,19.0652,0.0323,0.7336,-422.7
7/20/1990,7,6,3,63,72.4375,80.1875,16.0131,-1.4233,-1.4836,-510.2
7/21/1990,7,7,3,73,71.8125,81.1875,9.1485,-1.7783,-10.3267,-779.5
7/22/1990,7,1,3,63,71.9375,81.625,18.7379,-1.3359,-11.6615,-837.2
7/23/1990,7,2,3,69,69.8125,80.125,15.4198,-1.4747,-7.0323,-691.9
7/24/1990,7,3,3,61,69.1875,78.6875,10.0299,-1.9788,-12.083,-874.4
7/25/1990,7,4,3,70,70.25,73.5,6.2174,-2.4071,-14.107,-947.4
7/26/1990,7,5,3,70,69.875,75.6875,10.5414,-1.3033,-5.4194,-669.5
7/27/1990,7,6,3,58,69.9375,77.375,13.8157,-0.1312,1.1322,-412.5
7/28/1990,7,7,3,71,70.25,76.9375,18.6717,0.1761,-1.745,-563.4
7/29/1990,7,1,3,57,70.9375,72.25,19.4829,0.9118,-4.5937,-628.2
7/30/1990,7,2,3,74,71.3125,71,10.5926,-0.0242,0.8679,-472.6
7/31/1990,7,3,3,78,68.6875,77.375,7.6534,-0.6752,2.5449,-530.9
8/1/1990,8,4,3,62,68.75,76.125,8.3045,-1.6047,-5.721,-768.2
8/2/1990,8,5,3,69,68,75.8125,8.4651,-2.1207,-11.3693,-920.2
8/3/1990,8,6,3,72,67.6875,78.125,11.7011,-2.2062,-8.9097,-829.1
8/4/1990,8,7,3,59,67.75,79,11.5751,-1.1207,-8.8119,-825.4
8/5/1990,8,1,3,70,70.125,77.9375,19.095,-1.7693,-6.3324,-678.1
8/6/1990,8,2,3,64,71.1875,79.0625,16.859,-1.124,0.6597,-562.5
8/7/1990,8,3,3,64,72.6875,77.9375,10.3497,-0.8269,3.9139,-486.3
8/8/1990,8,4,3,56,70.9375,79.125,12.4286,-1.4752,-2.1907,-761.4
8/9/1990,8,5,3,65,69.9375,81.1875,10.3505,-2.1179,-4.7446,-718
8/10/1990,8,6,3,59,69.9375,80.9375,11.6959,-1.3942,-2.3065,-542.6
8/11/1990,8,7,3,51,70.75,77.125,17.6798,-0.5179,-1.6252,-517.9
8/12/1990,8,1,3,58,70.25,81.5,13.105,-0.5796,-6.2757,-707.4
8/13/1990,8,2,3,60,69.875,77.5625,4.3884,-2.3174,-14.8126,-868.4
8/14/1990,8,3,3,60,69.0625,80.625,-1.7032,-2.2442,-15.5679,-1032.7
8/15/1990,8,4,3,66,69.6875,74.4375,-3.8818,-2.3285,-12.0201,-956.8
8/16/1990,8,5,3,56,70,74.5625,3.9682,-1.0402,-10.1482,-760.2
8/17/1990,8,6,3,62,70.3125,77.9375,10.4154,-0.1696,-4.1655,-418.4
8/18/1990,8,7,3,56,69.75,81,15.52,-2.344,-15.8667,-860
8/19/1990,8,1,3,56,69.1875,74.5,5.5287,-2.3444,-23.577,-1265.9
8/20/1990,8,2,3,76,69.0625,73.9375,-0.5504,-1.9855,-15.7452,-957.2
8/21/1990,8,3,3,63,70.125,72.625,5.7883,-0.6859,-4.0774,-497.5
8/22/1990,8,4,3,68,69.875,75.0625,6.229,-0.9099,-2.1791,-435.6
8/23/1990,8,5,3,70,68.75,74.6875,7.3249,-1.4042,-10.4037,-803.7
8/24/1990,8,6,3,72,68.1875,75.1875,5.3379,-2.2587,-17.8004,-1042.4
8/25/1990,8,7,3,69,67.625,72.125,2.141,-2.0907,-16.8287,-914.1
8/26/1990,8,1,3,71,69.4375,61.5625,3.8495,-1.4183,-17.5361,-1031.5
8/27/1990,8,2,3,68,70.8125,65.3125,0.7073,-0.0307,-2.3372,-288.1
8/28/1990,8,3,3,59,71.75,65.6875,4.8077,1.3549,7.5891,-55.7544
8/29/1990,8,4,3,64,71.875,71,8.8044,0.2874,10.4446,-104.1
8/30/1990,8,5,3,65,72.0625,68.375,12.362,0.0995,2.3911,-396.5
8/31/1990,8,6,3,70,70,71.375,8.6128,0.0219,0.15,-328.3
9/1/1990,9,7,4,74,68.9375,79.6875,13.97,-0.1214,-1.2509,-353.2
9/2/1990,9,1,4,71,69,77.625,14.7485,-0.0477,-3.6243,-388.7
9/3/1990,9,2,4,70,70.8125,70.875,12.2661,0.024,-3.3619,-386.7
9/4/1990,9,3,4,82,72.4375,67.4375,6.6459,2.5617,10.0225,-77.3575
9/5/1990,9,4,4,51,73.625,64.625,9.2444,0.6156,13.657,14.8444
9/6/1990,9,5,4,55,74.25,55.6875,6.0994,1.8464,11.8045,16.7091
9/7/1990,9,6,4,68,76.125,52.3125,7.3034,1.1208,10.9631,95.6668
9/8/1990,9,7,4,67,75.5625,58.9375,18.522,0.6044,7.6365,-14.9155
9/9/1990,9,1,4,62,75.5,57.875,24.4071,0.7503,8.3838,35.376
9/10/1990,9,2,4,58,70.9375,65.6875,6.4928,2.4877,18.3504,358.5
9/11/1990,9,3,4,79,72.4375,63.875,11.6337,3.119,20.3791,520.6
9/12/1990,9,4,4,68,72.4375,78.6875,10.1719,2.6326,18.8718,409.7
9/13/1990,9,5,4,52,73.3125,78.5,16.1512,-0.8356,5.4166,-258.4
9/14/1990,9,6,4,67,71.5,78.0625,16.2964,-1.2554,-0.2226,-427.5
9/15/1990,9,7,4,72,70.25,76.375,12.5285,0.1379,2.8198,-61.3137
9/16/1990,9,1,4,77,68.5625,83.6875,9.6071,-1.5891,-10.2935,-430.9
9/17/1990,9,2,4,70,68.6875,78.125,9.0398,-1.7227,-12.5415,-785.3
9/18/1990,9,3,4,65,68.125,76.3125,1.3592,-1.9978,-14.8134,-921.1
9/19/1990,9,4,4,81,68.6875,75.6875,-3.7897,-2.1273,-11.7039,-805.7
9/20/1990,9,5,4,64,69.3125,74.75,3.2004,-2.1116,-12.4773,-777.7
9/21/1990,9,6,4,67,69.8125,73.5,-0.5824,-1.8119,-10.7269,-798.4
9/22/1990,9,7,4,67,69.375,77.375,1.0081,-1.5141,-12.2633,-577.5
9/23/1990,9,1,4,73,68.625,77.25,1.5295,-1.6568,-15.3669,-808
9/24/1990,9,2,4,54,68.8125,80.9375,3.5632,-1.1488,-6.3209,-572.2
9/25/1990,9,3,4,62,70.125,72.3125,2.8746,-0.5705,0.1738,-206
9/26/1990,9,4,4,58,69.0625,72.5,-1.8594,-0.4902,5.6904,85.8129
9/27/1990,9,5,4,62,67.25,78.75,-1.9735,-1.0011,-6.9924,-313.5
9/28/1990,9,6,4,50,67.5625,82.625,4.0483,-1.7234,-6.5514,-649.1
9/29/1990,9,7,4,65,67.75,83.9375,6.1208,-1.9394,0.1458,-153.4
9/30/1990,9,1,4,72,69.6875,84.375,8.3526,-0.9932,0.1025,-196.8
10/1/1990,10,2,4,68,68.3125,81.5,4.4468,-2.0806,-7.1037,-591.3
10/2/1990,10,3,4,63,66.6875,81.375,3.3635,-2.0087,-9.1668,-839.4
10/3/1990,10,4,4,56,68.75,80.0625,6.4706,-1.503,9.0828,145.8
10/4/1990,10,5,4,71,67.4375,88.25,15.7039,0.1547,18.6528,616.8
10/5/1990,10,6,4,60,67.0625,76.625,-0.3488,-0.363,7.5076,126
10/6/1990,10,7,4,56,65.875,72.3125,-0.5545,-1.8905,-10.0131,-677.7
10/7/1990,10,1,4,68,66.6875,77.3125,2.3074,-2.0364,-14.7813,-891.5
10/8/1990,10,2,4,58,76.625,31.75,-3.0694,0.9294,1.3763,124.8
10/9/1990,10,3,4,59,75.25,32.125,-5.358,2.6902,4.1203,292.4
10/10/1990,10,4,4,64,70.6875,52.125,-2.6485,4.4993,18.831,746.7
10/11/1990,10,5,4,64,66.875,86.5,3.9703,1.6787,26.0017,1088
10/12/1990,10,6,4,57,66.125,79.0625,12.1824,1.6141,30.0722,1022.4
10/13/1990,10,7,4,49,66.1875,80.5,15.5406,0.3824,12.4223,272.8
10/14/1990,10,1,4,69,66,79.5,15.7614,-1.3583,-4.565,-400.2
10/15/1990,10,2,4,88,65.1875,78.5625,13.9546,-0.8533,4.1843,-6.828
10/16/1990,10,3,4,64,66.625,77.75,14.317,-1.8685,7.6481,89.8905
10/17/1990,10,4,4,64,67.125,70.5,6.84,-1.6506,0.2896,-262
10/18/1990,10,5,4,67,66.875,76.1875,-5.6957,-0.6362,-4.5481,-450
10/19/1990,10,6,4,63,65.25,75.875,-4.6898,-2.0132,-12.1573,-744.9
10/20/1990,10,7,4,58,68.4375,60.1875,-2.0166,0.4505,-1.4842,165.4
10/21/1990,10,1,4,63,69.25,44.875,-0.3863,0.886,0.8331,144.2
10/22/1990,10,2,4,61,69.25,59.625,-7.0493,3.2038,18.3502,882.4
10/23/1990,10,3,4,91,69.25,63.6875,-2.7207,5.2245,37.6359,1765.9
10/24/1990,10,4,4,69,70.125,68.5625,-2.652,4.7085,41.0025,1916.1
10/25/1990,10,5,4,69,69.125,67.875,0.2141,3.7549,34.1222,1676.6
10/26/1990,10,6,4,60,65.3125,89.8125,0.5055,3.9213,44.3111,2146.3
10/27/1990,10,7,4,77,66.25,83.0625,8.8616,2.1326,39.9767,1554.3
10/28/1990,10,1,4,78,65.75,85.625,15.1922,0.9027,26.102,1119.8
10/29/1990,10,2,4,59,66.9375,76.125,1.9721,2.5642,24.7635,1307.8
10/30/1990,10,3,4,84,64.4375,79.625,-8.7545,2.3414,15.7293,987.2
10/31/1990,10,4,4,81,63.9375,73.625,-8.3813,0.3176,3.2072,509.9
11/1/1990,11,5,4,71,62.9375,41.4375,-8.2487,-1.5626,-9.3135,-564.9
11/2/1990,11,6,4,65,63.8125,32.8125,-8.9615,-0.4795,-8.1673,-345.8
11/3/1990,11,7,4,72,62.0625,37.5625,-9.745,1.5558,-0.6456,401.9
11/4/1990,11,1,4,68,62.0625,64.75,-8.8193,2.2172,9.4736,977.9
11/5/1990,11,2,4,67,61.625,76.9375,-8.6972,2.1437,19.5525,1365.2
11/6/1990,11,3,4,76,66.375,11.1875,-3.4357,-0.9319,-14.1538,-511.2
11/7/1990,11,4,4,86,63.4375,27.375,-6.9519,1.4792,-8.9311,-108.3
11/8/1990,11,5,4,72,62.875,61.5625,-14.8347,4.1794,23.2738,1726.2
11/9/1990,11,6,4,75,69.8125,46.6875,-13.0601,4.668,24.4347,2542.4
11/10/1990,11,7,4,71,70.375,39.1875,-8.198,3.2213,9.9098,1313
11/11/1990,11,1,4,67,68.4375,53.5,-9.8121,4.7389,20.175,1145
11/12/1990,11,2,4,72,66.5,59,-10.1258,5.6783,37.7741,1806.6
11/13/1990,11,3,4,82,65.375,73.125,-8.1667,5.8894,53.8659,2437.3
11/14/1990,11,4,4,66,61.8125,81.5,-8.1534,3.8025,48.4471,2412
11/15/1990,11,5,4,72,62.6875,83.9375,-11.2943,2.9848,41.569,2633.4
11/16/1990,11,6,4,59,62.8125,81.375,-16.0609,0.4408,26.623,2272.8
11/17/1990,11,7,4,72,61.875,83.5,-8.7196,-0.8552,2.1639,779.4
11/18/1990,11,1,4,63,61,81.625,-4.3314,-1.3655,3.9336,894.3
11/19/1990,11,2,4,67,60.875,76.3125,-13.8457,-1.2964,-0.3197,147.8
11/20/1990,11,3,4,74,60.125,56.3125,-12.6812,-1.13,-8.8662,-148.2
11/21/1990,11,4,4,68,59.1875,72.6875,-13.7996,0.0206,0.9987,781.9
11/22/1990,11,5,4,75,64.6875,46.125,-8.8913,-0.1958,-3.2006,514.2
11/23/1990,11,6,4,57,64.875,51.9375,-11.9926,2.4802,5.3005,1102.8
11/24/1990,11,7,4,65,61.875,87.6875,-9.4019,0.9459,8.3558,1215.1
11/25/1990,11,1,4,70,61.375,72.3125,-1.6209,-0.6495,-1.2238,249.7
11/26/1990,11,2,4,53,56.3125,35,-4.0049,-1.8839,-20.8386,-855.8
11/27/1990,11,3,4,66,56.75,65.3125,-15.2395,1.4463,0.9806,843.6
11/28/1990,11,4,4,81,66.5,13.3125,-15.41,1.9528,1.4379,846.4
11/29/1990,11,5,4,61,63.25,32.0625,-14.7395,3.14,-0.3222,735.9
11/30/1990,11,6,4,66,58.625,71,-18.99,3.9405,18.6445,2325
12/1/1990,12,7,1,81,58.6875,67.8125,-14.0765,3.7638,27.473,2429
12/2/1990,12,1,1,76,63.875,35.0625,-10.01,1.6645,11.2289,1030.4
12/3/1990,12,2,1,77,68.8125,13.875,-14.8927,2.7011,0.9256,769.2
12/4/1990,12,3,1,77,62.875,49.9375,-14.9809,3.445,3.3547,1015.7
12/5/1990,12,4,1,78,59.0625,81.0625,-17.9767,6.5249,29.4134,2859.4
12/6/1990,12,5,1,71,69.125,24.5625,-15.9536,3.5222,11.4893,1876.9
12/7/1990,12,6,1,78,66,18.875,-17.657,2.9011,5.9006,1069.6
12/8/1990,12,7,1,87,63.5625,37.625,-14.9577,1.0929,2.0467,710.8
12/9/1990,12,1,1,73,60.9375,54.8125,-13.8421,3.3371,12.1862,1438.2
12/10/1990,12,2,1,88,59.125,64.5625,-16.4367,5.503,29.9876,2834.5
12/11/1990,12,3,1,72,61,79.375,-15.4957,3.9982,32.1477,1733.3
12/12/1990,12,4,1,71,56.0625,76.8125,-16.603,-1.2943,-1.1158,126.6
12/13/1990,12,5,1,72,56.5,72.5625,-16.5877,-0.2077,-1.9371,879.3
12/14/1990,12,6,1,71,55.4375,65.1875,-14.1641,0.9513,4.3106,1391.7
12/15/1990,12,7,1,76,54.125,64.25,-14.3425,-0.1356,-0.6907,913.6
12/16/1990,12,1,1,82,53.5625,45.125,-11.4249,-1.732,-14.9861,-288.3
12/17/1990,12,2,1,78,54.5625,58.25,-16.3485,1.5956,4.2679,1118
12/18/1990,12,3,1,84,54.1875,72.6875,-16.4682,1.671,12.2089,1598
12/19/1990,12,4,1,82,53.0625,62.25,-8.6874,-1.2279,-11.8121,-399
12/20/1990,12,5,1,91,48.0625,35.1875,-8.5069,-1.591,-16.3507,-607.6
12/21/1990,12,6,1,69,41.75,31.4375,-13.5241,-1.0786,-9.4539,-124.7
12/22/1990,12,7,1,82,44.0625,26.5625,-12.4802,-0.7178,-8.3058,57.3785
12/23/1990,12,1,1,90,48.75,12.3125,-11.4153,-1.5826,-11.338,-456.5
12/24/1990,12,2,1,102,52.4375,11.5625,-12.7457,-0.2922,-7.8292,-17.1422
12/25/1990,12,3,1,75,52.4375,40.125,-13.256,-0.4122,-6.0309,392.2
12/26/1990,12,4,1,94,54.6875,36.875,-16.8831,2.3052,3.1937,991.4
12/27/1990,12,5,1,85,56.3125,32.4375,-17.771,2.0673,-1.6649,751.2
12/28/1990,12,6,1,93,52.875,58.6875,-18.2609,1.4818,4.5403,917.5
12/29/1990,12,7,1,84,51.9375,68.4375,-12.0846,-1.406,-7.4333,35.4762
12/30/1990,12,1,1,72,54.125,24.625,-11.4876,-0.6128,-7.7568,29.6432
12/31/1990,12,2,1,98,56.5,30.3125,-13.8698,-0.0432,-1.9757,454.6
1/1/1991,1,3,1,72,55.875,46.875,-12.3182,1.3259,0.8248,516.3
1/2/1991,1,4,1,80,60,53.75,-20.7021,6.6872,16.353,1922.2
1/3/1991,1,5,1,83,56.6875,95.375,-22.1257,-1.0676,-5.0781,848.3
1/4/1991,1,6,1,95,59.3125,95,-20.8495,-2.0838,-14.1234,24.0267
1/5/1991,1,7,1,73,56.375,89.125,-17.1812,-1.5082,-12.9703,-212
1/6/1991,1,1,1,85,58.375,81,-18.4168,-2.0931,-11.6663,123.3
1/7/1991,1,2,1,87,55.875,82.875,-16.5011,-1.8045,-4.3351,484.1
1/8/1991,1,3,1,84,54.875,83.1875,-18.3465,-0.5015,5.4846,1250.1
1/9/1991,1,4,1,83,52.6875,83,-19.737,-1.3683,-7.4295,794.6
1/10/1991,1,5,1,79,55.125,80.75,-16.9784,0.0147,-0.6501,1497.1
1/11/1991,1,6,1,83,57.625,79.125,-17.9835,1.0274,11.7364,2118.5
1/12/1991,1,7,1,70,59.625,71,-15.2999,1.8969,15.5158,2020.5
1/13/1991,1,1,1,84,66.625,53.875,-11.6296,0.8832,2.1592,403
1/14/1991,1,2,1,85,65.375,54,-14.437,2.6562,5.6688,1214.9
1/15/1991,1,3,1,86,62.75,52.1875,-14.0297,2.1177,3.468,811.1
1/16/1991,1,4,1,77,65.1875,25.375,-7.3001,-0.3572,-14.7621,-632.3
1/17/1991,1,5,1,83,62.125,33.6875,-15.5812,4.8617,2.2091,1043.6
1/18/1991,1,6,1,68,58.125,75,-16.7078,3.707,10.6179,1472.8
1/19/1991,1,7,1,88,57.75,80.1875,-12.0055,0.2299,-0.2279,482.4
1/20/1991,1,1,1,74,56.3125,77.625,-9.9879,-0.2767,-1.7064,218.7
1/21/1991,1,2,1,61,56.75,59.1875,-12.3653,-0.4216,-9.16,-103.8
1/22/1991,1,3,1,67,57.125,51.0625,-14.2981,2.8367,2.4637,1104.4
1/23/1991,1,4,1,95,55.6875,81.3125,-17.1296,3.4535,12.4162,1265.9
1/24/1991,1,5,1,70,54.6875,78.125,-14.5036,-0.2108,14.9179,957.9
1/25/1991,1,6,1,68,53.3125,79.875,-14.5164,-0.0682,17.971,1240.9
1/26/1991,1,7,1,77,55.875,71.5,-11.7992,0.2183,8.8574,961.9
1/27/1991,1,1,1,74,54.6875,80.4375,-9.5914,-0.6598,-0.3329,377.7
1/28/1991,1,2,1,78,54.5,73.6875,-10.5218,-0.6668,6.3436,589.6
1/29/1991,1,3,1,75,55.25,79.25,-10.6419,0.8464,6.8407,1089.2
1/30/1991,1,4,1,64,55.75,72.8125,-13.7033,1.5725,17.6409,1345.5
1/31/1991,1,5,1,77,58.375,65.125,-17.821,2.46,12.0361,1602.3
2/1/1991,2,6,1,94,58.0625,69.625,-16.384,3.1384,16.2135,1446.2
2/2/1991,2,7,1,82,56.375,79.625,-19.4192,1.7005,26.1776,1666.5
2/3/1991,2,1,1,65,56.1875,85.4375,-9.1406,1.6293,20.8341,1219.8
2/4/1991,2,2,1,92,58.0625,81.875,-11.9563,0.9753,30.0753,1568.1
2/5/1991,2,3,1,64,60.0625,81.875,-13.1778,1.2283,19.035,1194.2
2/6/1991,2,4,1,81,59.5,84,-12.8291,0.6033,6.6218,697.6
2/7/1991,2,5,1,63,55.9375,90.125,-14.1354,-0.6397,18.4392,1248.2
2/8/1991,2,6,1,86,56.9375,85.8125,-12.8552,1.8509,41.5622,2089
2/9/1991,2,7,1,78,63.25,56.125,-4.6491,0.8675,21.4093,1385.1
2/10/1991,2,1,1,69,61.5625,62.0625,-1.9715,-0.00941,13.2902,832.7
2/11/1991,2,2,1,68,63.4375,55,-13.1991,2.3934,25.3521,1712.6
2/12/1991,2,3,1,70,58.4375,84.5625,-7.8135,0.2735,14.5205,790.3
2/13/1991,2,4,1,70,60.3125,73.9375,-9.5141,2.227,38.6037,1755.9
2/14/1991,2,5,1,73,65,69.5625,-8.3677,4.8502,43.1025,2401.7
2/15/1991,2,6,1,71,61.625,77.4375,-8.6202,1.5629,28.3439,1096.9
2/16/1991,2,7,1,87,58.6875,79.125,-4.4467,-2.2094,-10.8914,-712.7
2/17/1991,2,1,1,66,62.5,38.75,-2.9633,-1.8556,-14.9793,-799.8
2/18/1991,2,2,1,67,62.4375,49.5,-6.6801,-0.9281,-8.5868,-360.6
2/19/1991,2,3,1,63,63.1875,46.3125,-12.0125,1.0998,6.4085,795.5
2/20/1991,2,4,1,86,62.4375,65.5625,-11.787,4.2386,26.8433,1317
2/21/1991,2,5,1,84,58.3125,82.8125,-9.8101,0.7799,24.1702,1054.2
2/22/1991,2,6,1,58,58.4375,80.8125,-10.2352,-0.2395,28.7602,1068
2/23/1991,2,7,1,69,57.75,78.5625,-4.8037,-1.3345,6.9355,186.4
2/24/1991,2,1,1,86,58,77,-1.2173,-1.4881,-6.4447,-590.5
2/25/1991,2,2,1,61,58,81,-7.0976,-0.3339,13.823,461.4
2/26/1991,2,3,1,65,59.125,70.5,-4.8076,-1.5468,4.4551,-172.8
2/27/1991,2,4,1,64,56.9375,94.4375,-14.9718,-2.1369,-6.2743,-631.5
2/28/1991,2,5,1,68,58.75,87.625,0.6029,-2.1256,-18.3052,-1010.1
3/1/1991,3,6,2,78,58.3125,79.1875,-0.4297,-2.2951,-20.9249,-1130.2
3/2/1991,3,7,2,64,58.1875,76.0625,-5.9232,-1.7168,-12.8309,-534.1
3/3/1991,3,1,2,65,60.6875,65.625,-8.1758,-2.0101,-2.6771,71.7629
3/4/1991,3,2,2,87,58.4375,70.3125,-15.6679,-0.7439,2.436,192
3/5/1991,3,3,2,73,58.0625,71.5625,-13.5302,-2.2364,-10.5265,-613.9
3/6/1991,3,4,2,65,57.75,56.75,-5.4134,-2.2328,-10.8263,-656.5
3/7/1991,3,5,2,76,59,56.3125,-4.1941,1.9406,-0.3622,121.2
3/8/1991,3,6,2,48,59.875,53.625,-7.3879,1.0368,8.1698,539.8
3/9/1991,3,7,2,76,59.125,67.5625,-5.6747,1.6217,6.1855,401.8
3/10/1991,3,1,2,79,56.625,70.625,4.3602,-1.708,-9.9502,-506.1
3/11/1991,3,2,2,82,55.6875,50.3125,-0.6359,-1.631,-15.8193,-935.2
3/12/1991,3,3,2,79,57.4375,62.5,-8.3168,-0.5349,-1.7541,-211.4
3/13/1991,3,4,2,65,53.5625,70.1875,-12.0414,-1.5413,-7.0577,-413.5
3/14/1991,3,5,2,69,55.0625,66.8125,-5.2241,-2.1807,-13.4446,-727.7
3/15/1991,3,6,2,70,48.1875,64.625,-3.8811,-2.256,-15.8877,-679.6
3/16/1991,3,7,2,70,54.0625,67.625,-5.4235,-2.1863,-6.9684,-321
3/17/1991,3,1,2,76,57.1875,65.4375,-1.7418,-2.2558,-10.9441,-729.7
3/18/1991,3,2,2,78,57.125,79.125,-4.0248,-2.2594,-13.9023,-992.5
3/19/1991,3,3,2,83,55.0625,71.4375,2.4786,-2.1955,-21.8791,-1087.1
3/20/1991,3,4,2,55,51.625,66.75,-2.064,-2.1987,-20.0568,-1042.2
3/21/1991,3,5,2,61,54.5,72.625,-8.1831,-1.9189,-13.4066,-473.7
3/22/1991,3,6,2,73,55,75.4375,-9.7378,-2.0705,-9.8092,-326.7
3/23/1991,3,7,2,77,53.3125,67.0625,-6.2281,-2.0791,-9.024,-172
3/24/1991,3,1,2,75,55.0625,68.0625,-1.0615,-2.3111,-14.2217,-626.7
3/25/1991,3,2,2,75,54.5,63.9375,-0.0783,-2.3278,-20.6564,-1010.1
3/26/1991,3,3,2,80,53.5,80.125,0.2859,-2.339,-21.5577,-1104.3
3/27/1991,3,4,2,57,55.75,50.4375,-0.534,-2.2766,-15.1427,-816.9
3/28/1991,3,5,2,91,55.4375,76.4375,-6.3292,-0.9284,2.1039,-138.9
3/29/1991,3,6,2,84,55.9375,78.6875,-1.2737,-2.069,0.5026,-14.7462
3/30/1991,3,7,2,77,59.6875,78.75,3.5522,-1.5749,7.1791,292.4
3/31/1991,3,1,2,71,56.5625,73.3125,6.0773,-1.9438,-7.8657,-480.2
4/1/1991,4,2,2,77,56.8125,76,-5.5376,-1.948,-16.6456,-826.4
4/2/1991,4,3,2,85,57.5,80,-5.7498,-1.1662,-4.5563,-312.4
4/3/1991,4,4,2,80,63.0625,64.3125,-4.1364,0.7695,13.2139,668.7
4/4/1991,4,5,2,85,67.125,48.875,5.0368,1.3162,20.7948,908
4/5/1991,4,6,2,71,64.1875,69.625,13.9395,1.7729,31.3758,1016.3
4/6/1991,4,7,2,72,60.9375,80.6875,10.5057,0.033,7.5311,95.7636
4/7/1991,4,1,2,73,60.5,73.5625,8.9001,-1.7117,-17.2051,-859.7
4/8/1991,4,2,2,76,63.375,56.5625,2.5948,-0.5618,3.0738,-89.0693
4/9/1991,4,3,2,73,68.875,49.3125,0.9882,2.1869,6.2642,219.2
4/10/1991,4,4,2,65,64.8125,29.8125,4.2942,-2.164,-16.3793,-892.6
4/11/1991,4,5,2,56,63.19642857,15.1875,5.1948,-2.1648,-17.997,-1131.9
4/12/1991,4,6,2,72,58.375,70.375,-3.21,-1.0851,-9.4013,-692.9
4/13/1991,4,7,2,42,58.125,79.3125,1.4734,-0.9397,-6.9121,-566.3
4/14/1991,4,1,2,79,59.3125,75.75,8.9265,-1.0874,-7.3428,-562.4
4/15/1991,4,2,2,84,57.5,70,-0.2374,-1.6755,-8.4827,-676.6
4/16/1991,4,3,2,78,56.1875,65.5,0.1728,-2.0452,-15.0696,-926.4
4/17/1991,4,4,2,64,56.1875,71.8125,3.2636,-2.1304,-14.2367,-939.9
4/18/1991,4,5,2,73,57.125,74.75,1.3108,-1.127,-6.4828,-551.6
4/19/1991,4,6,2,77,57.1875,75.25,2.8793,-1.2827,-4.9992,-570.4
4/20/1991,4,7,2,64,57.9375,75.6875,6.1538,-2.0949,-20.1646,-969
4/21/1991,4,1,2,71,59.5,72.1875,-1.0588,-2.0193,-25.8687,-1239
4/22/1991,4,2,2,65,58.8125,72.5,-6.4482,-2.2318,-17.6411,-904.7
4/23/1991,4,3,2,77,58.6875,75.1875,-3.0957,-1.6287,-12.5684,-910.2
4/24/1991,4,4,2,67,59.625,75.1875,-1.719,-1.9137,-12.5027,-859.8
4/25/1991,4,5,2,61,59.875,69.8125,-0.1734,-2.1181,-17.0945,-1124.7
4/26/1991,4,6,2,73,61.5,63.6875,-0.9813,-1.6016,-13.5856,-770.7
4/27/1991,4,7,2,73,72.0625,26.375,10.1568,-2.4569,-18.9631,-991.2
4/28/1991,4,1,2,76,67.0625,46.3125,10.5261,-1.6497,-13.8957,-909.3
4/29/1991,4,2,2,87,64.625,68.5,3.0554,-0.0544,4.0432,-153.8
4/30/1991,4,3,2,70,60.4375,76.9375,10.646,0.0204,-1.1919,-430.6
5/1/1991,5,4,2,79,56.1875,58.75,8.1547,-2.2941,-19.1279,-1061.1
